text,span,label,ordinal
kenapa orang indonesia berobat ke luar negeri seperti singapore itu semua karena bobroknya sistem kedokteran indonesia yang berakibat penurunan kualitas dokter indonesia dokter yang tidak berkualitas bisa lulu karena koneksi ataupun uang sudah saatnya asosiasi kedokteran dibubarkan dan pemerintah mengambil alih langsung,aksesibilitas,,
kenapa orang indonesia berobat ke luar negeri seperti singapore itu semua karena bobroknya sistem kedokteran indonesia yang berakibat penurunan kualitas dokter indonesia dokter yang tidak berkualitas bisa lulu karena koneksi ataupun uang sudah saatnya asosiasi kedokteran dibubarkan dan pemerintah mengambil alih langsung,kualitas_diagnosis,,
dokter di indonesia banyak yg tak bermutu analisis penyakit berdasarkan penglihatan pasienbrpd umumnya bkn berdasarkan brrontgen pasein menderita brpenyakit kanker dokter spesialis brindonesia blg kena stroke branalysisnya sperti bumi dan langit mmg dokter ln mbacabrrontgen mmg sgt akurat ga brsembrono dan satu lg kelalaian brdokter indonesia sbg pasein ga brbs minta pertanggung jawab dari brdokterdokter indonesia kebal hukum dilindungi idi n pasein brdiintimidasi sm preman aparatnya ini fakta bkn hoax brterjadi pd keluargakubrskrg ini ajurkan kenalan n kerabat brberobat ke luar negeribrnb pesawat dan manterinya brtak jujur jg ga ramah,fasilitas,,
dokter di indonesia banyak yg tak bermutu analisis penyakit berdasarkan penglihatan pasienbrpd umumnya bkn berdasarkan brrontgen pasein menderita brpenyakit kanker dokter spesialis brindonesia blg kena stroke branalysisnya sperti bumi dan langit mmg dokter ln mbacabrrontgen mmg sgt akurat ga brsembrono dan satu lg kelalaian brdokter indonesia sbg pasein ga brbs minta pertanggung jawab dari brdokterdokter indonesia kebal hukum dilindungi idi n pasein brdiintimidasi sm preman aparatnya ini fakta bkn hoax brterjadi pd keluargakubrskrg ini ajurkan kenalan n kerabat brberobat ke luar negeribrnb pesawat dan manterinya brtak jujur jg ga ramah,pelayanan,,
dokter di indonesia banyak yg tak bermutu analisis penyakit berdasarkan penglihatan pasienbrpd umumnya bkn berdasarkan brrontgen pasein menderita brpenyakit kanker dokter spesialis brindonesia blg kena stroke branalysisnya sperti bumi dan langit mmg dokter ln mbacabrrontgen mmg sgt akurat ga brsembrono dan satu lg kelalaian brdokter indonesia sbg pasein ga brbs minta pertanggung jawab dari brdokterdokter indonesia kebal hukum dilindungi idi n pasein brdiintimidasi sm preman aparatnya ini fakta bkn hoax brterjadi pd keluargakubrskrg ini ajurkan kenalan n kerabat brberobat ke luar negeribrnb pesawat dan manterinya brtak jujur jg ga ramah,aksesibilitas,,
dokter di indonesia banyak yg tak bermutu analisis penyakit berdasarkan penglihatan pasienbrpd umumnya bkn berdasarkan brrontgen pasein menderita brpenyakit kanker dokter spesialis brindonesia blg kena stroke branalysisnya sperti bumi dan langit mmg dokter ln mbacabrrontgen mmg sgt akurat ga brsembrono dan satu lg kelalaian brdokter indonesia sbg pasein ga brbs minta pertanggung jawab dari brdokterdokter indonesia kebal hukum dilindungi idi n pasein brdiintimidasi sm preman aparatnya ini fakta bkn hoax brterjadi pd keluargakubrskrg ini ajurkan kenalan n kerabat brberobat ke luar negeribrnb pesawat dan manterinya brtak jujur jg ga ramah,kualitas_diagnosis,,
saya cukup lama bekerja di rumah sakit di luar negeri dan pernah membantu memasukkan beberapa dokter indonesia yang ambil spesialisasi termasuk di tempat saya kerja brsayangnya cerita mereka semua hampir sama saat kembali ke indonesia yaitu sulitnya untuk mendapatkan adaptasi bahkan banyak yang menunggu sampai lebih dari tahun baru diterima untuk adaptasi,fasilitas,,
saya cukup lama bekerja di rumah sakit di luar negeri dan pernah membantu memasukkan beberapa dokter indonesia yang ambil spesialisasi termasuk di tempat saya kerja brsayangnya cerita mereka semua hampir sama saat kembali ke indonesia yaitu sulitnya untuk mendapatkan adaptasi bahkan banyak yang menunggu sampai lebih dari tahun baru diterima untuk adaptasi,pelayanan,,
saya cukup lama bekerja di rumah sakit di luar negeri dan pernah membantu memasukkan beberapa dokter indonesia yang ambil spesialisasi termasuk di tempat saya kerja brsayangnya cerita mereka semua hampir sama saat kembali ke indonesia yaitu sulitnya untuk mendapatkan adaptasi bahkan banyak yang menunggu sampai lebih dari tahun baru diterima untuk adaptasi,aksesibilitas,,
budaya feodalpeninggalan pendiri bangsa kitadan terlihat pada kelakuan anak presiden yg tidak membumi kelakuan pejabat malah berobat ke luar negeri tanda munafik kronis,biaya,,
bobrok nya sistem penerimaan dokter yang ada mulai dari penyeleksian masuk ke fakultas kedokteran sampai spesialisbrsemua punya nepotisme dengan dokter senior entah itu bapaknyaomsaudarakerabat dllbrdan ini menghasilkan dokter dengan mental bobrokbrbagaimana nasib anak kurang mampu secara financial tapi mampu secara akademisi tidak bisa masuk karena gak punya uangitu masih ditambah kalau mau spesialis musti banyak keluar uang dan harus punya klikmakanya banyak dokter maksa brbelum lagi dari perusahaan obat yang mematok harus obat mereka di pakai dan dokter meresepkannya lalu dapat komisibelum tentu cocok buat pasienalaaaghbanyak kenalan saya kepingin jadi dokter dan yang otaknya gak mampu tapi punya uang masuk jalur mandiri bayar pun jadi brmereka takut bersaing dengan dokter tamatan luar negribrbrmakanya saya minta kepada allah janganlah sakitsehat selalubrbrjadi gak heran banyak pasien berobat keluar negri tapi bagaiman nasib pasien bpjs tunggu mati sajakeluarga saya sudah mengalaminyadokter tempat saya berobat di daerah pernah salah diagnosa dan ini kejadian sama orang tua sayamaaf lahsaya bersyukur orang tua saya cepat saya bawa berobat ke penang dan memang sudah tidak bisa disembuhkan dan dokter penang sudah nyerah walau mereka suruh pulang dan saya berusaha bertahan tapi saya puas penyakitnya cepat diketahui dan tidak menebak nebak spt di daerah sayabrsemoga mtelizabeth tidak mencari uang dari rakyat indonesiakarena sekarang mahal biaya berobat di sana sejak bamyak wni berobat jangan mencari keuntungan saja dari rakyat indonesia karena bobroknya sistem kedokteran di indonesiajangan singapore ikut ikutan jualan obat dan perawatan dengan harga mahalbrkonyooooollllllkalau takut bersaing sama dokter tamatan lokalilmu dokter dimanapun sama tapi cara cepat dan tepat menangani pasien tidak samamaju terus dokter antony dan drrashid supawarta,biaya,,
bobrok nya sistem penerimaan dokter yang ada mulai dari penyeleksian masuk ke fakultas kedokteran sampai spesialisbrsemua punya nepotisme dengan dokter senior entah itu bapaknyaomsaudarakerabat dllbrdan ini menghasilkan dokter dengan mental bobrokbrbagaimana nasib anak kurang mampu secara financial tapi mampu secara akademisi tidak bisa masuk karena gak punya uangitu masih ditambah kalau mau spesialis musti banyak keluar uang dan harus punya klikmakanya banyak dokter maksa brbelum lagi dari perusahaan obat yang mematok harus obat mereka di pakai dan dokter meresepkannya lalu dapat komisibelum tentu cocok buat pasienalaaaghbanyak kenalan saya kepingin jadi dokter dan yang otaknya gak mampu tapi punya uang masuk jalur mandiri bayar pun jadi brmereka takut bersaing dengan dokter tamatan luar negribrbrmakanya saya minta kepada allah janganlah sakitsehat selalubrbrjadi gak heran banyak pasien berobat keluar negri tapi bagaiman nasib pasien bpjs tunggu mati sajakeluarga saya sudah mengalaminyadokter tempat saya berobat di daerah pernah salah diagnosa dan ini kejadian sama orang tua sayamaaf lahsaya bersyukur orang tua saya cepat saya bawa berobat ke penang dan memang sudah tidak bisa disembuhkan dan dokter penang sudah nyerah walau mereka suruh pulang dan saya berusaha bertahan tapi saya puas penyakitnya cepat diketahui dan tidak menebak nebak spt di daerah sayabrsemoga mtelizabeth tidak mencari uang dari rakyat indonesiakarena sekarang mahal biaya berobat di sana sejak bamyak wni berobat jangan mencari keuntungan saja dari rakyat indonesia karena bobroknya sistem kedokteran di indonesiajangan singapore ikut ikutan jualan obat dan perawatan dengan harga mahalbrkonyooooollllllkalau takut bersaing sama dokter tamatan lokalilmu dokter dimanapun sama tapi cara cepat dan tepat menangani pasien tidak samamaju terus dokter antony dan drrashid supawarta,fasilitas,,
bobrok nya sistem penerimaan dokter yang ada mulai dari penyeleksian masuk ke fakultas kedokteran sampai spesialisbrsemua punya nepotisme dengan dokter senior entah itu bapaknyaomsaudarakerabat dllbrdan ini menghasilkan dokter dengan mental bobrokbrbagaimana nasib anak kurang mampu secara financial tapi mampu secara akademisi tidak bisa masuk karena gak punya uangitu masih ditambah kalau mau spesialis musti banyak keluar uang dan harus punya klikmakanya banyak dokter maksa brbelum lagi dari perusahaan obat yang mematok harus obat mereka di pakai dan dokter meresepkannya lalu dapat komisibelum tentu cocok buat pasienalaaaghbanyak kenalan saya kepingin jadi dokter dan yang otaknya gak mampu tapi punya uang masuk jalur mandiri bayar pun jadi brmereka takut bersaing dengan dokter tamatan luar negribrbrmakanya saya minta kepada allah janganlah sakitsehat selalubrbrjadi gak heran banyak pasien berobat keluar negri tapi bagaiman nasib pasien bpjs tunggu mati sajakeluarga saya sudah mengalaminyadokter tempat saya berobat di daerah pernah salah diagnosa dan ini kejadian sama orang tua sayamaaf lahsaya bersyukur orang tua saya cepat saya bawa berobat ke penang dan memang sudah tidak bisa disembuhkan dan dokter penang sudah nyerah walau mereka suruh pulang dan saya berusaha bertahan tapi saya puas penyakitnya cepat diketahui dan tidak menebak nebak spt di daerah sayabrsemoga mtelizabeth tidak mencari uang dari rakyat indonesiakarena sekarang mahal biaya berobat di sana sejak bamyak wni berobat jangan mencari keuntungan saja dari rakyat indonesia karena bobroknya sistem kedokteran di indonesiajangan singapore ikut ikutan jualan obat dan perawatan dengan harga mahalbrkonyooooollllllkalau takut bersaing sama dokter tamatan lokalilmu dokter dimanapun sama tapi cara cepat dan tepat menangani pasien tidak samamaju terus dokter antony dan drrashid supawarta,pelayanan,,
bobrok nya sistem penerimaan dokter yang ada mulai dari penyeleksian masuk ke fakultas kedokteran sampai spesialisbrsemua punya nepotisme dengan dokter senior entah itu bapaknyaomsaudarakerabat dllbrdan ini menghasilkan dokter dengan mental bobrokbrbagaimana nasib anak kurang mampu secara financial tapi mampu secara akademisi tidak bisa masuk karena gak punya uangitu masih ditambah kalau mau spesialis musti banyak keluar uang dan harus punya klikmakanya banyak dokter maksa brbelum lagi dari perusahaan obat yang mematok harus obat mereka di pakai dan dokter meresepkannya lalu dapat komisibelum tentu cocok buat pasienalaaaghbanyak kenalan saya kepingin jadi dokter dan yang otaknya gak mampu tapi punya uang masuk jalur mandiri bayar pun jadi brmereka takut bersaing dengan dokter tamatan luar negribrbrmakanya saya minta kepada allah janganlah sakitsehat selalubrbrjadi gak heran banyak pasien berobat keluar negri tapi bagaiman nasib pasien bpjs tunggu mati sajakeluarga saya sudah mengalaminyadokter tempat saya berobat di daerah pernah salah diagnosa dan ini kejadian sama orang tua sayamaaf lahsaya bersyukur orang tua saya cepat saya bawa berobat ke penang dan memang sudah tidak bisa disembuhkan dan dokter penang sudah nyerah walau mereka suruh pulang dan saya berusaha bertahan tapi saya puas penyakitnya cepat diketahui dan tidak menebak nebak spt di daerah sayabrsemoga mtelizabeth tidak mencari uang dari rakyat indonesiakarena sekarang mahal biaya berobat di sana sejak bamyak wni berobat jangan mencari keuntungan saja dari rakyat indonesia karena bobroknya sistem kedokteran di indonesiajangan singapore ikut ikutan jualan obat dan perawatan dengan harga mahalbrkonyooooollllllkalau takut bersaing sama dokter tamatan lokalilmu dokter dimanapun sama tapi cara cepat dan tepat menangani pasien tidak samamaju terus dokter antony dan drrashid supawarta,aksesibilitas,,
bobrok nya sistem penerimaan dokter yang ada mulai dari penyeleksian masuk ke fakultas kedokteran sampai spesialisbrsemua punya nepotisme dengan dokter senior entah itu bapaknyaomsaudarakerabat dllbrdan ini menghasilkan dokter dengan mental bobrokbrbagaimana nasib anak kurang mampu secara financial tapi mampu secara akademisi tidak bisa masuk karena gak punya uangitu masih ditambah kalau mau spesialis musti banyak keluar uang dan harus punya klikmakanya banyak dokter maksa brbelum lagi dari perusahaan obat yang mematok harus obat mereka di pakai dan dokter meresepkannya lalu dapat komisibelum tentu cocok buat pasienalaaaghbanyak kenalan saya kepingin jadi dokter dan yang otaknya gak mampu tapi punya uang masuk jalur mandiri bayar pun jadi brmereka takut bersaing dengan dokter tamatan luar negribrbrmakanya saya minta kepada allah janganlah sakitsehat selalubrbrjadi gak heran banyak pasien berobat keluar negri tapi bagaiman nasib pasien bpjs tunggu mati sajakeluarga saya sudah mengalaminyadokter tempat saya berobat di daerah pernah salah diagnosa dan ini kejadian sama orang tua sayamaaf lahsaya bersyukur orang tua saya cepat saya bawa berobat ke penang dan memang sudah tidak bisa disembuhkan dan dokter penang sudah nyerah walau mereka suruh pulang dan saya berusaha bertahan tapi saya puas penyakitnya cepat diketahui dan tidak menebak nebak spt di daerah sayabrsemoga mtelizabeth tidak mencari uang dari rakyat indonesiakarena sekarang mahal biaya berobat di sana sejak bamyak wni berobat jangan mencari keuntungan saja dari rakyat indonesia karena bobroknya sistem kedokteran di indonesiajangan singapore ikut ikutan jualan obat dan perawatan dengan harga mahalbrkonyooooollllllkalau takut bersaing sama dokter tamatan lokalilmu dokter dimanapun sama tapi cara cepat dan tepat menangani pasien tidak samamaju terus dokter antony dan drrashid supawarta,kualitas_diagnosis,,
semua itu akan diketahui bila ketahuan afiliasi parpol ato ormas pngurus idi beradatokh slm ini mereka gk prnh merasa malu ngeliat para pejabat negara bolakbalik berobat ke luar negeri yg pnting cuan mereka gk diganggu,biaya,,
dokter petinggi idi kasian banget susah sekolah dokter cuma mau jadi preman jahat saya berjuang sekuat tenaga utk tidak ke dokter dokter indo bikin pasien jadi sekarat kami org medan mending berobat ke penang meski harus utang sana sini org medan sdh nggak sudi utang utk berobat di indo,biaya,,
dokter petinggi idi kasian banget susah sekolah dokter cuma mau jadi preman jahat saya berjuang sekuat tenaga utk tidak ke dokter dokter indo bikin pasien jadi sekarat kami org medan mending berobat ke penang meski harus utang sana sini org medan sdh nggak sudi utang utk berobat di indo,pelayanan,,
